seq_num,timestamp,Tgen,latitude,longitude,heading,velocity,size,flag_speed,flag_heading,flag_distance,flag_timeout
149,1636018069702870,199.982,44.646105,10.867605,156.2,30.1,300,0,0,1,0
150,1636018070003103,300.233,44.64603,10.867651,156.1,30.28,300,0,0,1,0
151,1636018070302961,299.858,44.645955,10.867698,156.1,30.47,300,0,0,1,0
152,1636018070502715,199.754,44.645905,10.867728,156.2,30.45,300,0,0,1,0
153,1636018070702789,200.074,44.645855,10.867759,156.2,30.51,300,0,0,1,0
154,1636018070902887,200.098,44.645805,10.86779,156.2,30.34,300,0,0,1,0
155,1636018071202317,299.43,44.64573,10.867836,156.2,30.4,300,0,0,1,0
156,1636018071403294,200.977,44.645679,10.867867,156.3,30.37,300,0,0,1,0
157,1636018071602837,199.543,44.645629,10.867898,156.3,30.38,300,0,0,1,0
158,1636018071802260,199.423,44.645579,10.867928,156.5,30.36,300,0,0,1,0
159,1636018072004093,201.833,44.645529,10.867959,156.5,30.42,300,0,0,1,0
160,1636018072202198,198.105,44.645479,10.867989,156.6,30.31,300,0,0,1,0
161,1636018072402750,200.552,44.645429,10.868019,156.7,30.24,300,0,0,1,0
162,1636018072603407,200.657,44.645379,10.86805,156.6,30.19,300,0,0,1,0
163,1636018072802916,199.509,44.64533,10.86808,156.6,30.11,300,0,0,1,0
164,1636018073003388,200.472,44.64528,10.86811,156.6,30.06,300,0,0,1,0
165,1636018073202688,199.3,44.64523,10.86814,156.6,30.03,300,0,0,1,0
166,1636018073402931,200.243,44.645181,10.86817,156.6,29.9,300,0,0,1,0
167,1636018073603008,200.077,44.645131,10.8682,156.5,29.87,300,0,0,1,0
168,1636018073802887,199.879,44.645082,10.86823,156.4,29.78,300,0,0,1,0
169,1636018074002858,199.971,44.645033,10.86826,156.4,29.78,300,0,0,1,0
170,1636018074203117,200.259,44.644984,10.868291,156.4,29.79,300,0,0,1,0
171,1636018074402588,199.471,44.644935,10.868321,156.3,29.8,300,0,0,1,0
172,1636018074603125,200.537,44.644885,10.868351,156.5,29.79,300,0,0,1,0
173,1636018074802871,199.746,44.644836,10.868381,156.5,0.0,300,1,0,1,0
174,1636018074902563,99.692,44.644812,10.868396,156.3,29.71,300,1,0,0,0
175,1636018075103492,200.929,44.644763,10.868426,156.4,29.72,300,0,0,1,0
176,1636018075302669,199.177,44.644714,10.868456,156.4,29.66,300,0,0,1,0
177,1636018075503162,200.493,44.644665,10.868486,156.5,29.65,300,0,0,1,0
178,1636018075702368,199.206,44.644616,10.868515,156.3,29.58,300,0,0,1,0
179,1636018075903244,200.876,44.644567,10.868545,156.4,29.52,300,0,0,1,0
180,1636018076102726,199.482,44.644518,10.868575,156.5,29.48,300,0,0,1,0
181,1636018076303437,200.711,44.644469,10.868605,156.4,29.52,300,0,0,1,0
182,1636018076502495,199.058,44.644421,10.868635,156.3,29.52,300,0,0,1,0
183,1636018076702669,200.174,44.644372,10.868665,156.3,29.49,300,0,0,1,0
184,1636018076902775,200.106,44.644324,10.868695,156.3,29.54,300,0,0,1,0
185,1636018077103219,200.444,44.644275,10.868724,156.4,29.54,300,0,0,1,0
186,1636018077302271,199.052,44.644226,10.868754,156.3,29.6,300,0,0,1,0
187,1636018077502368,200.097,44.644177,10.868785,156.3,29.72,300,0,0,1,0
188,1636018077703169,200.801,44.644127,10.868815,156.2,29.87,300,0,0,1,0
189,1636018077902987,199.818,44.644078,10.868846,156.1,29.94,300,0,0,1,0
190,1636018078102244,199.257,44.644029,10.868876,156.1,29.98,300,0,0,1,0
191,1636018078302830,200.586,44.643979,10.868907,156.2,30.11,300,0,0,1,0
192,1636018078502885,200.055,44.643929,10.868938,156.2,30.11,300,0,0,1,0
193,1636018078702459,199.574,44.64388,10.868968,156.3,30.09,300,0,0,1,0
194,1636018078902732,200.273,44.64383,10.868999,156.2,30.14,300,0,0,1,0
195,1636018079102204,199.472,44.64378,10.869029,156.3,30.14,300,0,0,1,0
196,1636018079303023,200.819,44.64373,10.86906,156.4,0.0,300,1,0,1,0
197,1636018079402639,99.616,44.643706,10.869075,156.3,30.25,300,1,0,0,0
198,1636018079603546,200.907,44.643655,10.869106,156.4,30.32,300,0,0,1,0
199,1636018079802607,199.061,44.643606,10.869137,156.2,30.37,300,0,0,1,0
200,1636018080003147,200.54,44.643555,10.869168,156.3,30.54,300,0,0,1,0
201,1636018080202197,199.05,44.643504,10.869199,156.4,30.59,300,0,0,1,0
202,1636018080503901,301.704,44.643429,10.869245,156.4,30.58,300,0,0,1,0
203,1636018080702812,198.911,44.643378,10.869276,156.3,30.68,300,0,0,1,0
204,1636018080902267,199.455,44.643328,10.869307,156.3,30.71,300,0,0,1,0
205,1636018081102703,200.436,44.643277,10.869339,156.2,30.71,300,0,0,1,0
206,1636018081402997,300.294,44.6432,10.869386,156.3,30.86,300,0,0,1,0
207,1636018081603341,200.344,44.643149,10.869417,156.2,30.96,300,0,0,1,0
208,1636018081802426,199.085,44.643098,10.869449,156.2,31.04,300,0,0,1,0
209,1636018082002862,200.436,44.643047,10.869481,156.1,31.13,300,0,0,1,0
210,1636018082303099,300.237,44.64297,10.869528,156.3,31.12,300,0,0,1,0
211,1636018082602970,299.871,44.642893,10.869576,156.1,31.17,300,0,0,1,0
212,1636018082802860,199.89,44.642841,10.869608,156.0,31.35,300,0,0,1,0
213,1636018083002767,199.907,44.64279,10.86964,155.9,31.52,300,0,0,1,0
214,1636018083203050,200.283,44.642737,10.869673,155.8,31.68,300,0,0,1,0
215,1636018083402313,199.263,44.642685,10.869706,155.7,31.8,300,0,0,1,0
216,1636018083602392,200.079,44.642633,10.86974,155.5,32.0,300,0,0,1,0
217,1636018083802886,200.494,0.0,0.0,155.5,0.0,300,1,0,1,0
218,1636018083902451,99.565,44.64258,10.869774,155.4,32.09,300,1,0,1,0
219,1636018084003581,101.13,44.642527,10.869808,155.3,32.21,300,0,0,1,0
220,1636018084202315,198.734,44.642474,10.869842,155.1,32.41,300,0,0,1,0
221,1636018084403527,201.212,44.642421,10.869877,155.1,32.62,300,0,0,1,0
222,1636018084702569,299.042,44.642341,10.869929,155.2,32.79,300,0,0,1,0
223,1636018084903105,200.536,44.642287,10.869964,155.1,32.97,300,0,0,1,0
224,1636018085103062,199.957,44.642233,10.869999,155.1,33.04,300,0,0,1,0
225,1636018085303064,200.002,44.642178,10.870034,155.1,33.24,300,0,0,1,0
226,1636018085502705,199.641,44.642124,10.87007,155.1,33.46,300,0,0,1,0
227,1636018085702942,200.237,44.642069,10.870105,155.1,33.58,300,0,0,1,0
228,1636018085902818,199.876,44.642014,10.870141,155.2,33.75,300,0,0,1,0
229,1636018086102987,200.169,44.641959,10.870176,155.3,33.78,300,0,0,1,0
230,1636018086302344,199.357,44.641903,10.870212,155.4,34.06,300,0,0,1,0
231,1636018086503012,200.668,44.641846,10.870248,155.5,34.19,300,0,0,1,0
232,1636018086703248,200.236,44.64179,10.870284,155.6,34.34,300,0,0,1,0
233,1636018086902895,199.647,44.641734,10.870319,155.6,34.46,300,0,0,1,0
234,1636018087103086,200.191,44.641677,10.870355,155.8,34.53,300,0,0,1,0
235,1636018087402980,299.894,44.641591,10.870409,155.9,34.8,300,0,0,1,0
236,1636018087602456,199.476,44.641534,10.870445,155.9,34.97,300,0,0,1,0
237,1636018087802974,200.518,44.641476,10.870481,155.9,34.99,300,0,0,1,0
238,1636018088003240,200.266,44.641418,10.870517,156.0,35.1,300,0,0,1,0
239,1636018088203097,199.857,44.64136,10.870553,156.1,35.16,300,0,0,1,0
240,1636018088402903,199.806,44.641302,10.870589,156.1,35.27,300,0,0,1,0
241,1636018088602950,200.047,44.641244,10.870625,156.1,35.35,300,0,0,1,0
242,1636018088802821,199.871,44.641185,10.870661,156.1,35.47,300,0,0,1,0
243,1636018089003092,200.271,44.641127,10.870697,156.1,35.48,300,0,0,1,0
244,1636018089203122,200.03,44.641069,10.870734,156.0,35.52,300,0,0,1,0
245,1636018089503274,300.152,44.641011,10.87077,156.0,35.57,300,0,0,1,0
246,1636018089602352,99.078,44.640952,10.870807,155.9,35.65,300,0,0,1,0
247,1636018089803147,200.795,44.640894,10.870844,155.9,35.67,300,0,0,1,0
248,1636018090003140,199.993,44.640835,10.87088,155.8,35.62,300,0,0,1,0
249,1636018090203274,200.134,44.640776,10.870917,155.9,35.76,300,0,0,1,0
250,1636018090402578,199.304,44.640717,10.870954,155.8,35.8,300,0,0,1,0
251,1636018090602545,199.967,44.640658,10.870991,155.8,35.85,300,0,0,1,0
252,1636018090802286,199.741,44.6406,10.871028,155.9,35.89,300,0,0,1,0
253,1636018091002645,200.359,44.640541,10.871065,155.9,35.94,300,0,0,1,0
254,1636018091202332,199.687,44.640481,10.871102,155.9,35.98,300,0,0,1,0
255,1636018091403298,200.966,44.640422,10.871139,155.9,35.98,300,0,0,1,0
256,1636018091602320,199.022,44.640363,10.871176,156.0,36.01,300,0,0,1,0
257,1636018091802306,199.986,44.640303,10.871213,156.1,36.1,300,0,0,1,0
258,1636018092002761,200.455,44.640244,10.87125,156.1,36.13,300,0,0,1,0
259,1636018092203132,200.371,44.640184,10.871286,156.3,36.21,300,0,0,1,0
260,1636018092402367,199.235,44.640124,10.871323,156.3,36.24,300,0,0,1,0
261,1636018092602360,199.993,44.640065,10.871359,156.3,36.18,300,0,0,1,0
262,1636018092802266,199.906,44.640005,10.871396,156.5,36.24,300,0,0,1,0
263,1636018093002908,200.642,44.639945,10.871433,156.5,36.23,300,0,0,1,0
264,1636018093202220,199.312,44.639885,10.871469,156.5,36.3,300,0,0,1,0
265,1636018093402776,200.556,44.639825,10.871505,156.6,36.25,300,0,0,1,0
266,1636018093604018,201.242,44.639765,10.871542,156.7,36.25,300,0,0,1,0
267,1636018093802692,198.674,44.639705,10.871578,156.5,36.29,300,0,0,1,0
268,1636018094103362,300.67,44.639615,10.871633,156.4,36.28,300,0,0,1,0
269,1636018094303255,199.893,44.639555,10.87167,156.4,36.33,300,0,0,1,0
270,1636018094502629,199.374,44.639495,10.871707,156.4,36.34,300,0,0,1,0
271,1636018094702996,200.367,44.639435,10.871743,156.4,36.37,300,0,0,1,0
272,1636018094902788,199.792,44.639376,10.87178,156.4,36.35,300,0,0,1,0
273,1636018095103046,200.258,44.639316,10.871817,156.2,36.22,300,0,0,1,0
274,1636018095302975,199.929,44.639256,10.871854,156.4,36.37,300,0,0,1,0
275,1636018095503082,200.107,44.639196,10.87189,156.4,36.37,300,0,0,1,0
276,1636018095702867,199.785,44.639136,10.871927,156.3,36.31,300,0,0,1,0
277,1636018095903222,200.355,44.639076,10.871964,156.4,36.38,300,0,0,1,0
278,1636018096103184,199.962,44.639016,10.872,156.5,36.29,300,0,0,1,0
279,1636018096403634,300.45,44.638926,10.872055,156.4,36.28,300,0,0,1,0
280,1636018096602810,199.176,44.638866,10.872092,156.3,36.24,300,0,0,1,0
281,1636018096802283,199.473,44.638807,10.872128,156.3,36.23,300,0,0,1,0
282,1636018097003170,200.887,44.638747,10.872165,156.4,36.15,300,0,0,1,0
283,1636018097302760,299.59,44.638658,10.87222,156.3,36.16,300,0,0,1,0
284,1636018097503328,200.568,44.638598,10.872257,156.3,36.14,300,0,0,1,0
285,1636018097702594,199.266,44.638539,10.872293,156.3,36.09,300,0,0,1,0
286,1636018097903285,200.691,44.638479,10.87233,156.3,36.03,300,0,0,1,0
287,1636018098102785,199.5,44.63842,10.872366,156.3,36.09,300,0,0,1,0
288,1636018098302985,200.2,44.63836,10.872403,156.3,35.98,300,0,0,1,0
289,1636018098502333,199.348,44.638301,10.872439,156.4,35.99,300,0,0,1,0
290,1636018098702495,200.162,44.638242,10.872475,156.3,35.94,300,0,0,1,0
291,1636018098902759,200.264,44.638182,10.872512,156.3,36.04,300,0,0,1,0
292,1636018099102397,199.638,44.638123,10.872548,156.4,35.97,300,0,0,1,0
293,1636018099302764,200.367,44.638064,10.872585,156.3,35.92,300,0,0,1,0
294,1636018099502732,199.968,44.638004,10.872621,156.3,35.89,300,0,0,1,0
295,1636018099703017,200.285,44.637945,10.872658,156.3,35.9,300,0,0,1,0
296,1636018099902894,199.877,44.637886,10.872694,156.4,35.92,300,0,0,1,0
297,1636018100102828,199.934,44.637826,10.87273,156.4,35.97,300,0,0,1,0
298,1636018100303218,200.39,44.637767,10.872767,156.3,36.0,300,0,0,1,0
299,1636018100502347,199.129,44.637708,10.872803,156.4,36.02,300,0,0,1,0
300,1636018100702361,200.014,44.637648,10.87284,156.3,36.02,300,0,0,1,0
301,1636018100902694,200.333,44.637589,10.872876,156.4,36.07,300,0,0,1,0
302,1636018101203170,300.476,44.637499,10.872931,156.4,36.02,300,0,0,1,0
303,1636018101402854,199.684,44.63744,10.872967,156.5,36.03,300,0,0,1,0
304,1636018101603066,200.212,44.63738,10.873003,156.5,36.09,300,0,0,1,0
305,1636018101802865,199.799,44.637321,10.87304,156.5,36.03,300,0,0,1,0
306,1636018102003571,200.706,44.637261,10.873076,156.5,36.06,300,0,0,1,0
307,1636018102202838,199.267,44.637202,10.873112,156.5,36.06,300,0,0,1,0
308,1636018102403454,200.616,44.637142,10.873148,156.6,36.08,300,0,0,1,0
309,1636018102602683,199.229,44.637083,10.873184,156.6,36.04,300,0,0,1,0
310,1636018102803402,200.719,44.637023,10.87322,156.6,36.08,300,0,0,1,0
311,1636018103002831,199.429,44.636963,10.873256,156.6,36.08,300,0,0,1,0
312,1636018103203010,200.179,44.636903,10.873293,156.5,36.08,300,0,0,1,0
313,1636018103403155,200.145,44.636844,10.873329,156.4,36.07,300,0,0,1,0
314,1636018103603526,200.371,44.636784,10.873366,156.4,36.12,300,0,0,1,0
315,1636018103802730,199.204,44.636725,10.873402,156.4,36.08,300,0,0,1,0
316,1636018104003283,200.553,44.636666,10.873438,156.4,36.07,300,0,0,1,0
317,1636018104202795,199.512,44.636606,10.873475,156.2,36.07,300,0,0,1,0
318,1636018104403074,200.279,44.636546,10.873512,156.3,36.11,300,0,0,1,0
319,1636018104602346,199.272,44.636487,10.873548,156.4,36.11,300,0,0,1,0
320,1636018104803063,200.717,44.636427,10.873585,156.4,36.2,300,0,0,1,0
321,1636018105002356,199.293,44.636368,10.873621,156.4,36.2,300,0,0,1,0
322,1636018105203328,200.972,44.636307,10.873658,156.4,36.52,300,0,0,1,0
323,1636018105403415,200.087,44.636247,10.873695,156.3,36.41,300,0,0,1,0
324,1636018105602200,198.785,44.636188,10.873732,156.1,36.17,300,0,0,1,0
325,1636018105904422,302.222,44.636098,10.873788,156.1,36.2,300,0,0,1,0
326,1636018106103630,199.208,44.636037,10.873824,156.4,36.39,300,0,0,1,0
327,1636018106403078,299.448,44.635947,10.873879,156.3,36.45,300,0,0,1,0
328,1636018106603053,199.975,44.635886,10.873916,156.3,36.65,300,0,0,1,0
329,1636018106802938,199.885,44.635826,10.873953,156.3,36.59,300,0,0,1,0
330,1636018107002952,200.014,44.635766,10.87399,156.3,36.61,300,0,0,1,0
331,1636018107202795,199.843,44.635705,10.874028,156.3,36.67,300,0,0,1,0
332,1636018107302296,99.501,0.0,0.0,156.3,0.0,300,1,0,1,0
333,1636018107402921,100.625,44.635645,10.874065,156.3,36.81,300,1,0,1,0
334,1636018107602559,199.638,44.635584,10.874102,156.3,36.82,300,0,0,1,0
335,1636018107802199,199.64,44.635523,10.874139,156.3,36.86,300,0,0,1,0
