v2x_family_id,equipment_id,seq_num,timestamp,fix_mode,latitude,longitude,altitude,qty_SV_used,SemiMajorAxisAccuracy,heading,velocity,time_confidence,time_uncertainty,position_confidence,dd,dd
81,233,189,1634823774167802,3,44.628372,10.948511,72.972545,24,2.000364,50.299999,0.920000, , , ,  1%,
81,233,190,1634823774217795,3,44.628372,10.948512,72.969384,22,2.000452,50.299999,0.930000, , , ,  0%,
81,233,191,1634823774267891,3,44.628372,10.948512,72.969384,22,2.000452,50.299999,0.930000, , , ,  0%,
81,233,192,1634823774317819,3,44.628372,10.948513,72.969446,23,2.000490,50.299999,0.950000, , , ,  0%,
81,233,193,1634823774367824,3,44.628372,10.948513,72.969446,23,2.000490,50.299999,0.950000, , , ,  0%,
81,233,194,1634823774420363,3,44.628373,10.948514,72.935393,24,2.000380,50.400002,0.970000, , , ,  0%,
81,233,195,1634823774467802,3,44.628373,10.948514,72.935393,24,2.000380,50.400002,0.970000, , , ,  0%,
81,233,196,1634823774517787,3,44.628373,10.948515,72.950229,25,2.000374,50.400002,0.900000, , , ,  0%,
81,233,197,1634823774567799,3,44.628373,10.948515,72.950229,25,2.000374,50.400002,0.900000, , , ,  0%,
81,233,198,1634823774617809,3,44.628373,10.948516,72.976268,25,2.000380,50.400002,0.870000, , , ,  0%,
81,233,199,1634823774667817,3,44.628373,10.948516,72.976268,25,2.000380,50.400002,0.870000, , , ,  0%,
81,233,200,1634823774717795,3,44.628374,10.948517,72.980221,23,2.000449,50.400002,0.850000, , , ,  0%,
81,233,201,1634823774767785,3,44.628374,10.948517,72.980221,23,2.000449,50.400002,0.850000, , , ,  0%,
81,233,202,1634823774817789,3,44.628374,10.948518,72.959944,24,2.000382,50.400002,0.720000, , , ,  0%,
81,233,203,1634823774867795,3,44.628374,10.948518,72.959944,24,2.000382,50.400002,0.720000, , , ,  0%,
81,233,204,1634823774917811,3,44.628374,10.948519,72.945535,25,2.000373,50.400002,0.770000, , , ,  0%,
81,233,205,1634823774967819,3,44.628374,10.948519,72.945535,25,2.000373,50.400002,0.770000, , , ,  0%,
81,233,206,1634823775019434,3,44.628374,10.948519,72.962348,25,2.000405,50.400002,0.680000, , , ,  0%,
81,233,207,1634823775067814,3,44.628374,10.948519,72.962348,25,2.000405,50.400002,0.680000, , , ,  0%,
81,233,208,1634823775117785,3,44.628374,10.948521,73.232590,25,2.000369,50.500000,0.600000, , , ,  0%,
81,233,209,1634823775167801,3,44.628374,10.948521,73.232590,25,2.000369,50.500000,0.600000, , , ,  0%,
81,233,210,1634823775217863,3,44.628374,10.948522,73.233826,23,2.000437,50.500000,0.610000, , , ,  0%,
81,233,211,1634823775267822,3,44.628374,10.948522,73.233826,23,2.000437,50.500000,0.610000, , , ,  0%,
81,233,212,1634823775317788,3,44.628374,10.948522,73.251814,24,2.000368,50.500000,0.590000, , , ,  0%,
81,233,213,1634823775369755,3,44.628374,10.948522,73.251814,24,2.000368,50.500000,0.590000, , , ,  0%,
81,233,214,1634823775417816,3,44.628375,10.948523,73.249141,25,2.000381,50.500000,0.560000, , , ,  0%,
81,233,215,1634823775467787,3,44.628375,10.948523,73.249141,25,2.000381,50.500000,0.560000, , , ,  0%,
81,233,216,1634823775517861,3,44.628375,10.948524,73.252716,24,2.000364,50.500000,0.510000, , , ,  0%,
81,233,217,1634823775567809,3,44.628375,10.948524,73.252716,24,2.000364,50.500000,0.510000, , , ,  0%,
81,233,218,1634823775617790,3,44.628375,10.948524,73.260042,25,2.000386,50.500000,0.500000, , , ,  0%,
